Date_Time,actual,predicted,previous_day_bo,Long/Short,Profit (pips)
2018-01-30,1.2394479166666663,1.2384632,1.23916875,Short,-0.0002791666666663861
2018-01-31,1.2431133333333333,1.2421172,1.2394479166666663,Long,0.0036654166666669763
2018-02-01,1.2448662499999998,1.2441596,1.2431133333333333,Long,0.0017529166666665486
2018-02-02,1.2475450000000003,1.2465142,1.2448662499999998,Long,0.002678750000000507
2018-02-05,1.2433387500000002,1.242215,1.2475450000000003,Short,0.004206250000000189
2018-02-06,1.2375375,1.2366209,1.2433387500000002,Short,0.005801250000000202
2018-02-07,1.23358625,1.2323574,1.2375375,Short,0.003951249999999851
2018-02-08,1.2257037500000003,1.224874,1.23358625,Short,0.007882499999999792
2018-02-09,1.2251025,1.2241313,1.2257037500000003,Short,0.0006012500000003307
2018-02-12,1.2273641666666668,1.2266684,1.2251025,Long,0.0022616666666668284
2018-02-13,1.2329358333333331,1.2322786,1.2273641666666668,Long,0.005571666666666308
2018-02-14,1.2381037499999998,1.2347238,1.2329358333333331,Long,0.0051679166666667165
2018-02-15,1.247884166666667,1.2471333,1.2381037499999998,Long,0.009780416666667069
2018-02-16,1.24804375,1.246867,1.247884166666667,Short,-0.00015958333333299102
2018-02-20,1.2357941666666667,1.2347709,1.24804375,Short,0.012249583333333147
2018-02-21,1.231785,1.230858,1.2357941666666667,Short,0.004009166666666841
2018-02-22,1.2297733333333334,1.2291348,1.231785,Short,0.002011666666666523
2018-02-23,1.2303220833333337,1.2293191,1.2297733333333334,Short,-0.0005487500000003198
2018-02-26,1.231274166666667,1.2305536,1.2303220833333337,Long,0.0009520833333331868
2018-02-27,1.22930875,1.2282392,1.231274166666667,Short,0.0019654166666669415
2018-02-28,1.221455416666667,1.2206116,1.22930875,Short,0.007853333333333046
2018-03-01,1.2202716666666666,1.2197098,1.221455416666667,Short,0.001183750000000261
2018-03-02,1.22962875,1.2288728,1.2202716666666666,Long,0.009357083333333405
2018-03-05,1.2319391666666666,1.2311049,1.22962875,Long,0.002310416666666537
2018-03-06,1.2374183333333335,1.2367985,1.2319391666666666,Long,0.005479166666666924
2018-03-07,1.24124375,1.2404091,1.2374183333333335,Long,0.00382541666666647
2018-03-08,1.2368491666666668,1.2357138,1.24124375,Short,0.004394583333333202
2018-03-09,1.2308612000000003,1.2300282,1.2368491666666668,Short,0.0059879666666664555
