,Date_Time,BO,BH,BL,BC,1_mo,3_mo,6_mo,1_yr,2_yr,3_yr,5_yr,7_yr,10_yr,20_yr,federal funds rate,retail sales,core retail sales,PPI m/m,unemployment rate,main refinancing rate,CPI m/m,Core CPI m/m,Prelim GDP q/q
1709,2011-11-18,1.3512541666666669,1.3530104166666668,1.3497854166666663,1.3516400000000004,0.02,0.01,0.04,0.12,0.29,0.43,0.94,1.48,2.01,2.69,0,0,0,0,0,0,0,0,0
1710,2011-11-21,1.349303333333333,1.3505254166666667,1.347865,1.3490883333333334,0.02,0.02,0.05,0.11,0.27,0.41,0.92,1.45,1.97,2.65,0,0,0,0,0,0,0,0,0
1711,2011-11-22,1.350881666666667,1.3524125,1.3496733333333335,1.3510349999999995,0.02,0.02,0.06,0.11,0.26,0.4,0.91,1.42,1.94,2.6,0,0,0,0,0,0,0,0,0
1712,2011-11-23,1.3411116666666665,1.3422604166666667,1.3393433333333336,1.3403937499999998,0.02,0.02,0.06,0.12,0.26,0.4,0.88,1.38,1.89,2.53,0,0,0,0,0,0,0,0,0
1714,2011-11-25,1.3276720833333333,1.3288391666666668,1.3263383333333334,1.32723,0.02,0.02,0.07,0.13,0.28,0.41,0.93,1.45,1.97,2.62,0,0,0,0,0,0,0,0,0
1715,2011-11-28,1.3326762499999998,1.3341954166666667,1.3313379166666666,1.332701666666667,0.02,0.03,0.07,0.13,0.26,0.39,0.91,1.44,1.97,2.63,0,0,0,0,0,0,0,0,0
1716,2011-11-29,1.3336325,1.3352091666666668,1.332025,1.3336708333333334,0.02,0.02,0.05,0.14,0.27,0.4,0.93,1.48,2.0,2.66,0,0,0,0,0,0,0,0,0
1717,2011-11-30,1.3369295833333332,1.33909125,1.3354987500000002,1.3374254166666664,0.02,0.01,0.06,0.12,0.25,0.41,0.96,1.53,2.08,2.77,0,0,0,0,0,0,0,0,0
1718,2011-12-01,1.346275,1.3478045833333334,1.3450329166666666,1.346363333333333,0.02,0.01,0.05,0.12,0.27,0.41,0.97,1.55,2.11,2.82,0,0,0,0,0,0,0,0,0
1719,2011-12-02,1.345365,1.3464187499999998,1.3437012499999998,1.3450020833333334,0.02,0.02,0.06,0.12,0.25,0.39,0.92,1.49,2.05,2.74,0,0,0,0,1,0,0,0,0
1720,2011-12-05,1.3426654166666667,1.343637083333333,1.3412933333333334,1.3425404166666668,0.01,0.01,0.05,0.11,0.27,0.4,0.93,1.49,2.04,2.73,0,0,0,0,0,0,0,0,0
1721,2011-12-06,1.3385483333333337,1.339877083333333,1.33740375,1.3386379166666664,0.01,0.01,0.04,0.11,0.25,0.41,0.94,1.52,2.08,2.74,0,0,0,0,0,0,0,0,0
1722,2011-12-07,1.34053875,1.3417779166666668,1.3395745833333337,1.3404874999999998,0.01,0.02,0.05,0.11,0.24,0.36,0.89,1.46,2.02,2.74,0,0,0,0,0,0,0,0,0
1723,2011-12-08,1.3374920833333332,1.33875875,1.3362499999999995,1.3372616666666666,0.01,0.01,0.04,0.1,0.22,0.35,0.86,1.41,1.99,2.7,0,0,0,0,0,0,0,0,0
1724,2011-12-09,1.3353358333333334,1.3368529166666667,1.333962083333333,1.33544875,0.01,0.01,0.05,0.11,0.22,0.37,0.89,1.48,2.07,2.79,0,0,0,0,0,0,0,0,0
1725,2011-12-12,1.3270070833333332,1.3278166666666669,1.325265,1.3261533333333333,0.01,0.01,0.05,0.1,0.24,0.36,0.87,1.45,2.03,2.75,0,0,0,0,0,0,0,0,0
1726,2011-12-13,1.3146695833333333,1.3158654166666666,1.3126612500000003,1.3140600000000002,0.01,0.01,0.06,0.11,0.24,0.35,0.85,1.4,1.96,2.66,0,0,0,0,0,0,0,0,0
1727,2011-12-14,1.3005054166666667,1.3018579166666666,1.299382083333333,1.3003766666666667,0.01,0.01,0.05,0.12,0.25,0.36,0.86,1.38,1.92,2.59,0,0,0,0,0,0,0,0,0
1728,2011-12-15,1.300207083333333,1.3016891666666666,1.2991775,1.3003937500000002,0.01,0.01,0.05,0.12,0.26,0.37,0.86,1.38,1.92,2.6,0,0,0,0,0,0,0,0,0
1729,2011-12-16,1.30329375,1.304305,1.3022625,1.3033,0.01,0.01,0.04,0.11,0.24,0.35,0.81,1.32,1.86,2.54,0,0,0,0,0,0,0,1,0
1730,2011-12-19,1.3013495833333335,1.302184166666667,1.300460416666667,1.301220416666667,0.01,0.01,0.04,0.11,0.24,0.36,0.82,1.3,1.82,2.48,0,0,0,0,0,0,0,0,0
1731,2011-12-20,1.3053849999999998,1.30643625,1.3046112499999998,1.3057175,0.01,0.01,0.04,0.12,0.26,0.39,0.88,1.39,1.94,2.61,0,0,0,0,0,0,0,0,0
1732,2011-12-21,1.3085991666666663,1.30988625,1.307135,1.3083795833333332,0.01,0.01,0.04,0.13,0.28,0.4,0.91,1.44,1.98,2.67,0,0,0,0,0,0,0,0,0
1733,2011-12-22,1.3052029166666668,1.3063716666666667,1.3042670833333332,1.30527125,0.01,0.01,0.03,0.12,0.28,0.41,0.91,1.43,1.97,2.67,0,0,0,0,0,0,0,0,0
1734,2011-12-23,1.3058145833333332,1.3065379166666666,1.3050370833333331,1.3057625,0.01,0.01,0.04,0.12,0.28,0.45,0.97,1.49,2.03,2.73,0,0,0,0,0,0,0,0,0
1736,2011-12-27,1.3068041666666663,1.30731,1.30632375,1.30688875,0.01,0.02,0.06,0.12,0.3,0.45,0.96,1.49,2.02,2.72,0,0,0,0,0,0,0,0,0
1737,2011-12-28,1.3021304166666667,1.30273875,1.3008841666666664,1.30152625,0.01,0.01,0.05,0.12,0.28,0.42,0.91,1.41,1.93,2.59,0,0,0,0,0,0,0,0,0
1738,2011-12-29,1.2924554166666666,1.2935537499999998,1.2913029166666663,1.292564583333333,0.01,0.02,0.07,0.12,0.28,0.41,0.88,1.38,1.91,2.58,0,0,0,0,0,0,0,0,0
1739,2011-12-30,1.294592916666667,1.2956962500000002,1.2936495833333337,1.2946399999999998,0.01,0.02,0.06,0.12,0.25,0.36,0.83,1.35,1.89,2.57,0,0,0,0,0,0,0,0,0
1741,2012-01-03,1.301405,1.30285375,1.3007916666666663,1.3018879166666668,0.01,0.02,0.06,0.12,0.27,0.4,0.89,1.41,1.97,2.67,0,0,0,0,0,0,0,0,0
1742,2012-01-04,1.29906625,1.3000041666666668,1.2977220833333332,1.2985616666666668,0.01,0.02,0.06,0.12,0.25,0.4,0.89,1.43,2.0,2.71,0,0,0,0,0,0,0,0,0
1743,2012-01-05,1.285418333333333,1.286255,1.2838679166666669,1.2848466666666667,0.01,0.02,0.07,0.11,0.27,0.4,0.88,1.43,2.02,2.74,0,0,0,0,0,0,0,0,0
1744,2012-01-06,1.2758108333333331,1.2767208333333333,1.2746420833333332,1.2754329166666667,0.02,0.02,0.05,0.12,0.25,0.4,0.86,1.4,1.98,2.7,0,0,0,0,1,0,0,0,0
1745,2012-01-09,1.2734712500000005,1.2747308333333331,1.2726154166666666,1.2738612500000002,0.01,0.01,0.05,0.11,0.26,0.38,0.85,1.39,1.98,2.7,0,0,0,0,0,0,0,0,0
1746,2012-01-10,1.27786125,1.2790199999999998,1.2768108333333332,1.2777770833333333,0.01,0.02,0.05,0.11,0.24,0.37,0.86,1.41,2.0,2.71,0,0,0,0,0,0,0,0,0
1747,2012-01-11,1.2726183333333332,1.2736579166666666,1.2712375,1.2724958333333336,0.01,0.02,0.05,0.11,0.24,0.34,0.82,1.34,1.93,2.63,0,0,0,0,0,0,0,0,0
1748,2012-01-12,1.2763029166666664,1.2776520833333336,1.2753258333333335,1.2767116666666667,0.02,0.03,0.06,0.11,0.22,0.35,0.84,1.37,1.94,2.65,0,0,0,0,0,0,0,0,0
1749,2012-01-13,1.2759087499999997,1.27698375,1.27413,1.275362916666667,0.02,0.03,0.06,0.1,0.24,0.34,0.8,1.32,1.89,2.59,0,0,0,0,0,0,0,0,0
1751,2012-01-17,1.2735849999999995,1.2751070833333331,1.2726758333333337,1.2739208333333336,0.02,0.03,0.06,0.11,0.21,0.33,0.79,1.31,1.87,2.57,0,0,0,0,0,0,0,0,0
1752,2012-01-18,1.28052875,1.282270416666667,1.2792008333333331,1.2810137499999998,0.02,0.03,0.07,0.11,0.24,0.35,0.82,1.34,1.92,2.63,0,0,0,0,0,0,0,0,0
1753,2012-01-19,1.28966875,1.291125,1.2886170833333332,1.2900662500000002,0.04,0.05,0.07,0.11,0.26,0.36,0.87,1.43,2.01,2.72,0,0,0,0,0,0,0,0,0
1754,2012-01-20,1.2932708333333336,1.2944170833333333,1.2923083333333334,1.2931824999999997,0.03,0.05,0.07,0.11,0.26,0.38,0.91,1.47,2.05,2.78,0,0,0,0,0,0,0,0,0
1755,2012-01-23,1.2962641666666663,1.2977079166666667,1.2954470833333334,1.2968325000000005,0.03,0.04,0.07,0.12,0.26,0.39,0.93,1.51,2.09,2.82,0,0,0,0,0,0,0,0,0
1756,2012-01-24,1.3007408333333337,1.3021366666666665,1.2996820833333331,1.30077875,0.02,0.04,0.07,0.12,0.24,0.39,0.92,1.49,2.08,2.82,0,0,0,0,0,0,0,0,0
1757,2012-01-25,1.3021625,1.303803333333333,1.3009741666666668,1.3024608333333332,0.03,0.04,0.07,0.12,0.22,0.34,0.81,1.4,2.01,2.78,0,0,0,0,0,0,0,0,0
1758,2012-01-26,1.3125058333333337,1.3136841666666668,1.3112570833333332,1.3124316666666669,0.04,0.05,0.08,0.12,0.22,0.31,0.77,1.34,1.96,2.74,0,0,0,0,0,0,0,0,0
1759,2012-01-27,1.3139108333333336,1.3156566666666667,1.3127491666666666,1.3143587499999998,0.05,0.06,0.08,0.12,0.22,0.32,0.75,1.31,1.93,2.71,0,0,0,0,0,0,0,0,0
1760,2012-01-30,1.3144170833333335,1.3151408333333332,1.3130454166666663,1.3141350000000005,0.05,0.05,0.08,0.12,0.22,0.31,0.73,1.27,1.87,2.64,0,0,0,0,0,0,0,0,0
1761,2012-01-31,1.3143016666666667,1.3155012499999998,1.3129579166666665,1.3140375,0.04,0.06,0.08,0.13,0.22,0.3,0.71,1.24,1.83,2.59,0,0,0,0,0,0,0,0,0
1762,2012-02-01,1.31228875,1.313915,1.3111141666666666,1.3126720833333332,0.05,0.06,0.09,0.13,0.23,0.31,0.72,1.27,1.87,2.65,0,0,0,0,0,0,0,0,0
1763,2012-02-02,1.3155445833333332,1.3167595833333332,1.3141108333333331,1.3154166666666665,0.07,0.08,0.1,0.14,0.23,0.31,0.71,1.25,1.86,2.64,0,0,0,0,0,0,0,0,0
1764,2012-02-03,1.3135945833333331,1.3150775000000003,1.3123770833333337,1.3137120833333331,0.06,0.08,0.1,0.14,0.23,0.33,0.78,1.35,1.97,2.76,0,0,0,0,1,0,0,0,0
1765,2012-02-06,1.30904,1.3103429166666667,1.30781,1.3090037499999998,0.04,0.08,0.1,0.14,0.24,0.32,0.76,1.32,1.93,2.71,0,0,0,0,0,0,0,0,0
1766,2012-02-07,1.316822083333333,1.3185937499999998,1.3157520833333334,1.3173745833333332,0.06,0.08,0.11,0.14,0.25,0.35,0.82,1.39,2.0,2.78,0,0,0,0,0,0,0,0,0
1767,2012-02-08,1.3259062499999998,1.3270266666666668,1.3247441666666664,1.3259087500000002,0.06,0.09,0.11,0.15,0.27,0.35,0.82,1.39,2.01,2.78,0,0,0,0,0,0,0,0,0
1768,2012-02-09,1.3276520833333334,1.3289720833333336,1.3263724999999995,1.327760833333333,0.06,0.09,0.12,0.15,0.27,0.38,0.86,1.43,2.04,2.83,0,0,0,0,0,0,0,0,0
1769,2012-02-10,1.3229575000000002,1.3240041666666669,1.3216229166666666,1.3227616666666664,0.05,0.09,0.12,0.15,0.27,0.36,0.81,1.36,1.96,2.75,0,0,0,0,0,0,0,0,0
1770,2012-02-13,1.3230033333333333,1.323970416666667,1.3218425,1.3226520833333335,0.06,0.11,0.14,0.15,0.29,0.4,0.85,1.4,1.99,2.78,0,0,0,0,0,0,0,0,0
1771,2012-02-14,1.31519125,1.3162645833333335,1.3137791666666667,1.3150866666666663,0.09,0.12,0.15,0.18,0.29,0.4,0.81,1.34,1.92,2.7,0,0,1,0,0,0,0,0,0
1772,2012-02-15,1.31185875,1.313103333333333,1.3104429166666665,1.3115354166666666,0.09,0.11,0.13,0.18,0.29,0.38,0.81,1.34,1.93,2.72,0,0,0,0,0,0,0,0,0
1773,2012-02-16,1.3048091666666666,1.30632625,1.3036087500000002,1.3051095833333333,0.04,0.1,0.13,0.17,0.29,0.42,0.87,1.41,1.99,2.78,0,0,0,0,0,0,0,0,0
1774,2012-02-17,1.3148220833333333,1.3161108333333331,1.3138,1.3150316666666664,0.03,0.09,0.13,0.18,0.29,0.42,0.88,1.43,2.01,2.8,0,0,0,0,0,0,0,0,0
1776,2012-02-21,1.3241954166666667,1.3259158333333334,1.3228645833333337,1.3243595833333333,0.03,0.08,0.13,0.17,0.31,0.44,0.92,1.47,2.05,2.84,0,0,0,0,0,0,0,0,0
1777,2012-02-22,1.32370625,1.3247695833333333,1.322704583333333,1.3237320833333333,0.07,0.09,0.13,0.17,0.29,0.42,0.88,1.41,2.01,2.79,0,0,0,0,0,0,0,0,0
1778,2012-02-23,1.3297129166666666,1.3310266666666668,1.3289975,1.33020375,0.07,0.09,0.14,0.17,0.31,0.43,0.88,1.4,1.99,2.77,0,0,0,0,0,0,0,0,0
1779,2012-02-24,1.341179583333333,1.34241,1.34052,1.34148875,0.08,0.1,0.14,0.18,0.31,0.43,0.89,1.41,1.98,2.75,0,0,0,0,0,0,0,0,0
1780,2012-02-27,1.342021666666667,1.3428479166666665,1.3408612500000003,1.3417720833333335,0.08,0.12,0.14,0.17,0.3,0.4,0.84,1.35,1.92,2.69,0,0,0,0,0,0,0,0,0
1781,2012-02-28,1.3437966666666668,1.3449125000000004,1.3429275,1.3440875000000003,0.1,0.1,0.14,0.18,0.3,0.41,0.84,1.36,1.94,2.71,0,0,0,0,0,0,0,0,0
1782,2012-02-29,1.342241666666667,1.34307875,1.3407391666666666,1.34160125,0.08,0.08,0.13,0.18,0.3,0.43,0.87,1.39,1.98,2.73,0,0,0,0,0,0,0,0,1
1783,2012-03-01,1.3323579166666668,1.33341875,1.331357916666667,1.33236125,0.07,0.08,0.13,0.18,0.3,0.43,0.89,1.44,2.03,2.8,0,0,0,0,0,0,0,0,0
1784,2012-03-02,1.3247929166666668,1.3254904166666668,1.3236020833333335,1.3242133333333337,0.06,0.07,0.12,0.17,0.28,0.41,0.84,1.38,1.99,2.77,0,0,0,0,0,0,0,0,0
1785,2012-03-05,1.32062375,1.3215637499999997,1.319639166666667,1.32078,0.07,0.08,0.14,0.17,0.31,0.43,0.87,1.4,2.0,2.78,0,0,0,0,0,0,0,0,0
1786,2012-03-06,1.3159441666666665,1.316598333333333,1.3147825,1.31551875,0.06,0.08,0.13,0.17,0.3,0.4,0.83,1.35,1.96,2.73,0,0,0,0,0,0,0,0,0
1787,2012-03-07,1.3136970833333337,1.314640416666667,1.3128645833333332,1.3137920833333332,0.06,0.08,0.14,0.18,0.3,0.42,0.85,1.37,1.98,2.76,0,0,0,0,0,0,0,0,0
1788,2012-03-08,1.321432083333333,1.3228995833333337,1.3207241666666667,1.3219704166666666,0.07,0.08,0.14,0.18,0.32,0.44,0.89,1.41,2.03,2.82,0,0,0,0,0,0,0,0,0
1789,2012-03-09,1.3185543999999998,1.3193104,1.3173955999999998,1.3180184,0.06,0.09,0.13,0.18,0.33,0.46,0.9,1.43,2.04,2.83,0,0,0,0,0,0,0,0,0
1790,2012-03-12,1.31217875,1.3130458333333337,1.3113433333333333,1.31237875,0.05,0.09,0.15,0.18,0.33,0.47,0.92,1.43,2.04,2.82,0,0,0,0,0,0,0,0,0
1791,2012-03-13,1.3122083333333332,1.3132845833333333,1.3108937499999995,1.31183,0.06,0.08,0.15,0.2,0.35,0.51,0.99,1.52,2.14,2.92,0,0,1,0,0,0,0,0,0
1792,2012-03-14,1.3049566666666663,1.3057575000000003,1.30372125,1.3047166666666667,0.08,0.09,0.15,0.21,0.4,0.6,1.13,1.69,2.29,3.08,0,0,0,0,0,0,0,0,0
1793,2012-03-15,1.3054862500000002,1.3067191666666669,1.3046954166666669,1.3057108333333332,0.08,0.08,0.15,0.21,0.37,0.56,1.11,1.67,2.29,3.08,0,0,0,0,0,0,0,0,0
1794,2012-03-16,1.3117470833333331,1.3130520833333337,1.3110666666666664,1.3121429166666667,0.07,0.09,0.15,0.21,0.37,0.57,1.13,1.7,2.31,3.08,0,0,0,0,0,0,0,0,0
1795,2012-03-19,1.3190445833333335,1.3200704166666666,1.3184441666666664,1.3192504166666668,0.07,0.1,0.15,0.21,0.39,0.6,1.2,1.77,2.39,3.14,0,0,0,0,0,0,0,0,0
1796,2012-03-20,1.3222766666666663,1.3232191666666666,1.3213787500000005,1.3223091666666666,0.08,0.1,0.15,0.22,0.41,0.62,1.22,1.78,2.38,3.13,0,0,0,0,0,0,0,0,0
1797,2012-03-21,1.3237270833333332,1.324715,1.3227949999999995,1.3236379166666667,0.09,0.09,0.15,0.21,0.39,0.58,1.15,1.71,2.31,3.06,0,0,0,0,0,0,0,0,0
1798,2012-03-22,1.3197249999999998,1.3206870833333333,1.3184770833333337,1.3196758333333334,0.06,0.08,0.14,0.19,0.37,0.56,1.13,1.69,2.29,3.04,0,0,0,0,0,0,0,0,0
1799,2012-03-23,1.323989583333333,1.3252175,1.3230570833333333,1.3242858333333334,0.06,0.08,0.14,0.19,0.37,0.55,1.1,1.66,2.25,2.99,0,0,0,0,0,0,0,0,0
1800,2012-03-26,1.3289775,1.33031,1.3281845833333332,1.3292854166666668,0.06,0.09,0.15,0.19,0.36,0.54,1.09,1.65,2.26,3.0,0,0,0,0,0,0,0,0,0
1801,2012-03-27,1.3341075000000002,1.3348416666666665,1.3332383333333333,1.3339904166666667,0.07,0.09,0.14,0.18,0.33,0.5,1.04,1.59,2.2,2.96,0,0,0,0,0,0,0,0,0
1802,2012-03-28,1.3323545833333332,1.3333979166666663,1.331420416666667,1.3323408333333335,0.05,0.09,0.14,0.18,0.34,0.51,1.05,1.6,2.21,2.97,0,0,0,0,0,0,0,0,0
1803,2012-03-29,1.3300566666666669,1.3308241666666665,1.3288929166666668,1.3300145833333332,0.02,0.07,0.14,0.18,0.33,0.5,1.01,1.57,2.18,2.93,0,0,0,0,0,0,0,0,0
1804,2012-03-30,1.3342837500000002,1.3356129166666666,1.3335158333333332,1.334370833333333,0.05,0.07,0.15,0.19,0.33,0.51,1.04,1.61,2.23,3.0,0,0,0,0,0,0,0,0,0
1805,2012-04-02,1.333164583333333,1.3340391666666669,1.3323033333333332,1.3330558333333336,0.05,0.08,0.14,0.18,0.33,0.5,1.03,1.6,2.22,3.0,0,0,0,0,0,0,0,0,0
1806,2012-04-03,1.3311858333333333,1.3321366666666667,1.3298858333333332,1.3307316666666666,0.07,0.08,0.15,0.2,0.36,0.56,1.1,1.68,2.3,3.07,0,0,0,0,0,0,0,0,0
1807,2012-04-04,1.3163879166666663,1.3171891666666664,1.3152558333333335,1.316067083333333,0.08,0.08,0.14,0.19,0.35,0.53,1.05,1.62,2.25,3.02,0,0,0,0,0,0,0,0,0
1808,2012-04-05,1.3097429166666668,1.3104208333333334,1.308635,1.3094029166666663,0.07,0.08,0.14,0.19,0.35,0.5,1.01,1.56,2.19,2.97,0,0,0,0,0,0,0,0,0
1809,2012-04-06,1.3077208333333334,1.3084720833333334,1.3070691666666667,1.3077724999999998,0.06,0.07,0.14,0.19,0.32,0.45,0.89,1.42,2.07,2.85,0,0,0,0,1,0,0,0,0
1810,2012-04-09,1.3082245833333337,1.3089883333333334,1.3074354166666666,1.3083179166666667,0.07,0.09,0.15,0.19,0.32,0.46,0.9,1.42,2.06,2.82,0,0,0,0,0,0,0,0,0
1811,2012-04-10,1.3096754166666666,1.3107187500000002,1.3084662499999995,1.30952125,0.08,0.09,0.15,0.19,0.28,0.42,0.85,1.37,2.01,2.77,0,0,0,0,0,0,0,0,0
1812,2012-04-11,1.3108945833333332,1.31196875,1.3100474999999998,1.3110866666666667,0.08,0.09,0.14,0.18,0.3,0.43,0.89,1.41,2.05,2.82,0,0,0,0,0,0,0,0,0
1813,2012-04-12,1.3151791666666666,1.3164708333333337,1.31438125,1.3154704166666666,0.08,0.09,0.14,0.18,0.29,0.43,0.9,1.44,2.08,2.85,0,0,0,0,0,0,0,0,0
1814,2012-04-13,1.31294875,1.3135254166666666,1.3117691666666669,1.3123800000000003,0.07,0.09,0.13,0.17,0.27,0.41,0.86,1.39,2.02,2.77,0,0,0,0,0,0,1,0,0
1815,2012-04-16,1.3057875,1.307170416666667,1.3049879166666667,1.3061270833333334,0.07,0.08,0.14,0.18,0.27,0.42,0.85,1.37,2.0,2.75,0,1,1,0,0,0,0,0,0
1816,2012-04-17,1.3125591666666665,1.3136870833333332,1.31170625,1.3125924999999998,0.07,0.08,0.13,0.18,0.27,0.42,0.88,1.4,2.03,2.79,0,0,0,0,0,0,0,0,0
1817,2012-04-18,1.31098875,1.3119208333333332,1.30988125,1.3109066666666669,0.05,0.07,0.13,0.18,0.27,0.4,0.86,1.38,2.0,2.76,0,0,0,0,0,0,0,0,0
1818,2012-04-19,1.3124266666666664,1.3134904166666663,1.3114345833333332,1.3125370833333336,0.04,0.07,0.12,0.17,0.27,0.4,0.84,1.37,1.98,2.74,0,0,0,0,0,0,0,0,0
1819,2012-04-20,1.3176141666666668,1.31884,1.3169824999999995,1.3180099999999997,0.04,0.08,0.13,0.18,0.29,0.4,0.86,1.38,1.99,2.75,0,0,0,0,0,0,0,0,0
1820,2012-04-23,1.3157370833333333,1.3163812500000005,1.3147829166666667,1.31549625,0.04,0.08,0.13,0.17,0.27,0.39,0.83,1.34,1.96,2.71,0,0,0,0,0,0,0,0,0
1821,2012-04-24,1.3174116666666664,1.3183291666666668,1.316835,1.31760625,0.07,0.09,0.14,0.18,0.27,0.4,0.86,1.37,2.0,2.75,0,0,0,0,0,0,0,0,0
1822,2012-04-25,1.3205725,1.321680833333333,1.3197845833333337,1.320722083333333,0.08,0.09,0.14,0.18,0.26,0.39,0.86,1.38,2.01,2.76,0,0,0,0,0,0,0,0,0
1823,2012-04-26,1.3223541666666665,1.32315875,1.3213941666666666,1.32219375,0.09,0.09,0.15,0.18,0.26,0.39,0.83,1.36,1.98,2.74,0,0,0,0,0,0,0,0,0
1824,2012-04-27,1.3222445833333336,1.3233858333333333,1.3214508333333337,1.3225045833333335,0.07,0.09,0.14,0.19,0.26,0.39,0.82,1.34,1.96,2.73,0,0,0,0,0,0,0,0,0
1825,2012-04-30,1.3235716666666666,1.3241654166666668,1.3230325000000005,1.3235779166666666,0.07,0.1,0.15,0.2,0.27,0.38,0.82,1.33,1.95,2.73,0,0,0,0,0,0,0,0,0
1826,2012-05-01,1.324455,1.3251745833333333,1.3237024999999998,1.3244425,0.07,0.09,0.15,0.19,0.27,0.39,0.84,1.35,1.98,2.76,0,0,0,0,0,0,0,0,0
1827,2012-05-02,1.317605,1.3183049999999998,1.3165079166666669,1.31722875,0.06,0.08,0.15,0.18,0.27,0.39,0.82,1.33,1.96,2.72,0,0,0,0,0,0,0,0,0
1828,2012-05-03,1.3146924999999998,1.3153704166666669,1.31384125,1.3147154166666668,0.05,0.09,0.15,0.19,0.28,0.4,0.82,1.34,1.96,2.72,0,0,0,0,0,0,0,0,0
1829,2012-05-04,1.3114533333333334,1.3122045833333331,1.3101995833333333,1.3109316666666666,0.05,0.07,0.14,0.18,0.27,0.37,0.78,1.28,1.91,2.67,0,0,0,0,1,0,0,0,0
1830,2012-05-07,1.3022358333333333,1.3033120833333334,1.3016129166666666,1.3026449999999998,0.06,0.1,0.15,0.18,0.27,0.37,0.79,1.29,1.92,2.67,0,0,0,0,0,0,0,0,0
1831,2012-05-08,1.3019741666666664,1.3027895833333334,1.3008508333333333,1.301695,0.08,0.09,0.15,0.18,0.27,0.36,0.77,1.26,1.88,2.63,0,0,0,0,0,0,0,0,0
1832,2012-05-09,1.2960979166666666,1.2969316666666664,1.294965,1.2958558333333334,0.07,0.09,0.15,0.18,0.27,0.36,0.77,1.26,1.87,2.63,0,0,0,0,0,0,0,0,0
1833,2012-05-10,1.29484625,1.2957020833333337,1.2940541666666667,1.294849583333333,0.08,0.1,0.15,0.18,0.27,0.37,0.79,1.28,1.89,2.64,0,0,0,0,0,0,0,0,0
1834,2012-05-11,1.29256125,1.2933854166666667,1.2915866666666669,1.2924712499999995,0.07,0.1,0.15,0.18,0.27,0.36,0.75,1.24,1.84,2.59,0,0,0,0,0,0,0,0,0
1835,2012-05-14,1.2862179166666667,1.2868095833333335,1.285217916666667,1.28594,0.07,0.1,0.15,0.19,0.29,0.37,0.73,1.2,1.78,2.53,0,0,0,0,0,0,0,0,0
1836,2012-05-15,1.2801329166666666,1.280799166666667,1.2789970833333333,1.2797345833333336,0.08,0.09,0.15,0.19,0.29,0.38,0.74,1.19,1.76,2.5,0,0,0,0,0,0,0,0,0
1837,2012-05-16,1.2723091666666666,1.2734516666666664,1.2710320833333335,1.2722983333333333,0.08,0.1,0.15,0.2,0.3,0.4,0.75,1.19,1.76,2.48,0,0,0,0,0,0,0,0,0
1838,2012-05-17,1.271532083333333,1.272503333333333,1.2703566666666666,1.2713929166666669,0.08,0.1,0.16,0.2,0.32,0.4,0.74,1.16,1.7,2.39,0,0,0,0,0,0,0,0,0
1839,2012-05-18,1.27074375,1.2722549999999997,1.2698545833333332,1.2711225,0.06,0.08,0.15,0.2,0.32,0.42,0.75,1.16,1.71,2.4,0,0,0,0,0,0,0,0,0
1840,2012-05-21,1.2781966666666669,1.2791987500000002,1.27732375,1.2783679166666664,0.06,0.09,0.14,0.21,0.3,0.41,0.75,1.18,1.75,2.42,0,0,0,0,0,0,0,0,0
1841,2012-05-22,1.27539,1.2761033333333334,1.273915,1.2747558333333333,0.07,0.09,0.14,0.21,0.3,0.41,0.78,1.2,1.79,2.48,0,0,0,0,0,0,0,0,0
1842,2012-05-23,1.263165833333333,1.2640950000000004,1.2613758333333331,1.262754583333333,0.07,0.09,0.13,0.2,0.28,0.4,0.74,1.15,1.73,2.41,0,0,0,0,0,0,0,0,0
1843,2012-05-24,1.2560324999999997,1.2574179166666666,1.2549058333333332,1.2559249999999995,0.08,0.1,0.14,0.21,0.29,0.42,0.77,1.2,1.77,2.46,0,0,0,0,0,0,0,0,0
1844,2012-05-25,1.25420875,1.2553758333333334,1.2531733333333337,1.2540970833333331,0.07,0.09,0.14,0.2,0.3,0.41,0.76,1.17,1.75,2.44,0,0,0,0,0,0,0,0,0
1846,2012-05-29,1.251960416666667,1.25276,1.2506429166666666,1.2517816666666666,0.06,0.09,0.14,0.2,0.3,0.42,0.76,1.17,1.74,2.44,0,0,0,0,0,0,0,0,0
1847,2012-05-30,1.2427045833333332,1.24350375,1.241555,1.2422716666666669,0.05,0.07,0.13,0.19,0.27,0.38,0.69,1.06,1.63,2.32,0,0,0,0,0,0,0,0,0
1848,2012-05-31,1.23804625,1.239025,1.2370129166666668,1.2380024999999997,0.03,0.07,0.14,0.18,0.27,0.35,0.67,1.03,1.59,2.27,0,0,0,0,0,0,0,0,0
1849,2012-06-01,1.2368645833333336,1.2387104166666667,1.2354945833333335,1.2370766666666666,0.03,0.07,0.12,0.17,0.25,0.34,0.62,0.93,1.47,2.13,0,0,0,0,0,0,0,0,0
1850,2012-06-04,1.2446825,1.2460116666666667,1.2439270833333331,1.24521,0.04,0.08,0.13,0.18,0.25,0.35,0.68,1.01,1.53,2.17,0,0,0,0,0,0,0,0,0
1851,2012-06-05,1.2468329166666663,1.2478216666666668,1.2455670833333334,1.2465675,0.05,0.08,0.14,0.18,0.25,0.34,0.68,1.04,1.57,2.23,0,0,0,0,0,0,0,0,0
