Date,1 mo,2 mo,3 mo,6 mo,1 yr,2 yr,3 yr,5 yr,7 yr,10 yr,20 yr,30 yr
2009-01-26T00:00:00,0.02,TRUE,0.140000001,0.340000004,0.469999999,0.850000024,1.210000038,1.669999957,2.089999914,2.700000048,3.710000038,3.390000105
2009-01-23T00:00:00,0.029999999,TRUE,0.109999999,0.300000012,0.460000008,0.829999983,1.159999967,1.639999986,2.049999952,2.650000095,3.650000095,3.319999933
2009-01-27T00:00:00,0.050000001,TRUE,0.129999995,0.319999993,0.469999999,0.870000005,1.149999976,1.590000033,1.99000001,2.589999914,3.569999933,3.25999999
2009-01-29T00:00:00,0.140000001,TRUE,0.230000004,0.349999994,0.50999999,0.949999988,1.340000033,1.870000005,2.279999971,2.869999886,3.849999905,3.569999933
2009-01-28T00:00:00,0.079999998,TRUE,0.189999998,0.330000013,0.479999989,0.889999986,1.220000029,1.700000048,2.099999905,2.710000038,3.730000019,3.440000057
2009-01-16T00:00:00,0.039999999,TRUE,0.119999997,0.289999992,0.430000007,0.730000019,1.049999952,1.470000029,1.830000043,2.359999895,3.220000029,2.890000105
2009-01-15T00:00:00,0.029999999,TRUE,0.109999999,0.289999992,0.419999987,0.730000019,1.00999999,1.360000014,1.710000038,2.230000019,3.160000086,2.859999895
2009-01-20T00:00:00,0.039999999,TRUE,0.129999995,0.300000012,0.419999987,0.730000019,1.059999943,1.480000019,1.850000024,2.400000095,3.299999952,2.970000029
2009-01-22T00:00:00,0.029999999,TRUE,0.100000001,0.289999992,0.419999987,0.75,1.110000014,1.610000014,2.019999981,2.619999886,3.609999895,3.25
2009-01-21T00:00:00,0.029999999,TRUE,0.109999999,0.300000012,0.430000007,0.779999971,1.120000005,1.600000024,1.99000001,2.559999943,3.50999999,3.150000095
2009-02-09T00:00:00,0.219999999,TRUE,0.319999993,0.469999999,0.600000024,1.049999952,1.5,1.99000001,2.420000076,3.069999933,3.910000086,3.690000057
2009-02-06T00:00:00,0.209999993,TRUE,0.280000001,0.439999998,0.569999993,0.99000001,1.440000057,1.970000029,2.400000095,3.049999952,3.940000057,3.700000048
